URI,ASN,IP Prefix,Max Length,Not Before,Not After
"rsync://repository.lacnic.net/rpki/lacnic/8413a314-5025-415d-9ac6-3a58b4dd4435/f78bd13c2b85e187227e4a91f53cc2734c6103af.roa",AS12066,186.120.128.0/17,24,2013-05-06 03:00:00,2015-05-06 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/8413a314-5025-415d-9ac6-3a58b4dd4435/f78bd13c2b85e187227e4a91f53cc2734c6103af.roa",AS12066,186.149.0.0/16,24,2013-05-06 03:00:00,2015-05-06 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/8413a314-5025-415d-9ac6-3a58b4dd4435/f78bd13c2b85e187227e4a91f53cc2734c6103af.roa",AS12066,190.6.128.0/20,24,2013-05-06 03:00:00,2015-05-06 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/8413a314-5025-415d-9ac6-3a58b4dd4435/f78bd13c2b85e187227e4a91f53cc2734c6103af.roa",AS12066,190.6.144.0/20,24,2013-05-06 03:00:00,2015-05-06 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/8413a314-5025-415d-9ac6-3a58b4dd4435/f78bd13c2b85e187227e4a91f53cc2734c6103af.roa",AS12066,190.94.0.0/19,24,2013-05-06 03:00:00,2015-05-06 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/8413a314-5025-415d-9ac6-3a58b4dd4435/f78bd13c2b85e187227e4a91f53cc2734c6103af.roa",AS12066,190.94.32.0/19,24,2013-05-06 03:00:00,2015-05-06 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/8413a314-5025-415d-9ac6-3a58b4dd4435/f78bd13c2b85e187227e4a91f53cc2734c6103af.roa",AS12066,190.94.64.0/18,24,2013-05-06 03:00:00,2015-05-06 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/8413a314-5025-415d-9ac6-3a58b4dd4435/f78bd13c2b85e187227e4a91f53cc2734c6103af.roa",AS12066,200.42.192.0/19,24,2013-05-06 03:00:00,2015-05-06 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/8413a314-5025-415d-9ac6-3a58b4dd4435/f78bd13c2b85e187227e4a91f53cc2734c6103af.roa",AS12066,200.42.224.0/20,24,2013-05-06 03:00:00,2015-05-06 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/8413a314-5025-415d-9ac6-3a58b4dd4435/f78bd13c2b85e187227e4a91f53cc2734c6103af.roa",AS12066,200.42.240.0/20,24,2013-05-06 03:00:00,2015-05-06 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/8413a314-5025-415d-9ac6-3a58b4dd4435/f78bd13c2b85e187227e4a91f53cc2734c6103af.roa",AS12066,2001:13f0::/32,32,2013-05-06 03:00:00,2015-05-06 03:00:00
